Name,Author,User Rating,Reviews,Price,Year,Genre
JORUNEY TO THE ICE P,Laura Hillenbrand,5.0,11916.0,10.0,2015.0,Fiction
Harry Potter Coloring Book,Gary Chapman,4.3,32179.0,44.0,2012.0,Fiction
Drive: The Surprising Truth About What Motivates Us,Ann Whitford Paul,$4.20,,22.0,2018.0,Fiction
What Happened,Kevin Kwan,4.6,35618.0,$29.00,2018.0,Non Fiction
Shred: The Revolutionary Diet: 6 Weeks 4 Inches 2 Sizes,,4.5,19036.0,18.0,2015.0,Fiction
Fire and Fury: Inside the Trump White House,Mark Hyman M.D.,,7914.0,6.0,2019.0,Fiction
A Gentleman in Moscow: A Novel,David McCullough,3.6,8372.0,,2014.0,Fiction
"Harry Potter and the Chamber of Secrets: The Illustrated Edition (Harry Potter, Book 2)",,4.0,26169.0,45.0,2015.0,Non Fictoin
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Mark Owen,3.6,41295.0,49.0,2016.0,Non Fiction
Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Paul Kalanithi,4.2,15618.0,21.0,,Non Fiction
,Charles Krauthammer,4.2,"$28,619.00",19.0,2009.0,Fiction
A Patriot's History of the United States: From Columbus's Great Discovery to the War on Terror,,3.6,39325.0,22.0,"$2,014.00",
If Animals Kissed Good Night,,4.2,22630.0,7.0,2016.0,Non Fiction
No Easy Day: The Autobiography of a Navy Seal: The Firsthand Account of the Mission That Killed Osama Bin Laden,,4.2,24913.0,28.0,2010.0,Non Fiction
Water for Elephants: A Novel,Chip Heath,,5399.0,46.0,2009.0,
Have a Little Faith: A True Story,,,37183.0,16.0,2012.0,Fiction
"A Higher Loyalty: Truth, Lies, and Leadership",Golden Books,3.5,1122.0,23.0,2014.0,Fiction
Harry Potter Paperback Box Set (Books 1-7),Angie Thomas,4.1,20262.0,13.0,2015.0,Fictino
,David McCullough,,35335.0,27.0,2019.0,Non Fiction
Make It Ahead: A Barefoot Contessa Cookbook,,3.8,40494.0,37.0,2009.0,Fiction
"The Ugly Truth (Diary of a Wimpy Kid, Book 5)",Christopher Paolini,3.6,,41.0,2010.0,Non Fiction
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Davdi Goggins,4.3,13145.0,40.0,2016.0,Fcition
Goodnight Moon,Marjorie Sarnat,3.9,43788.0,,2017.0,Fiction
The Silent Patient,American Psychological Association,4.4,31343.0,33.0,2009.0,Fiction
Wild: From Lost to Found on the Pacific Crest Trail,Thomas Piketty,4.3,37790.0,33.0,2013.0,Fiction
Magnolia Table: A Collection of Recipes for Gathering,Lysa TerKeurst,3.8,9899.0,14.0,2014.0,Fiction
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Dav Pilkey,3.5,5164.0,21.0,2010.0,Fiction
Gone Girl,Bob Woodward,3.7,"$1,092.00",26.0,2014.0,
Good Days Start With Gratitude: A 52 Week Guide To Cultivate An Attitude Of Gratitude: Gratitude Journal,Patrick Thorpe,3.6,32122.0,,2009.0,Non Fiction
"A Higher Loyalty: Truth, Lies, and Leadership",Hopscotch Girls,4.7,3566.0,27.0,2011.0,Non Fiction
The Going-To-Bed Book,Dinah Bucholz,4.6,23242.0,44.0,2012.0,Non Fiction
New Moon (The Twilight Saga),Ina Garten,,21805.0,31.0,2017.0,Non Fitcion
,Rachle Hollis,,13540.0,5.0,2013.0,iFction
"The Blood Sugar Solution: The UltraHealthy Program for Losing Weight, Preventing Disease, and Feeling Great Now!",Nathan W. Pyle,4.9,45171.0,,2015.0,Non Fiction
"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",W. Cleon Skousen,5.0,28922.0,19.0,,Nno Fiction
Unicorn Coloring Book: For Kids Ages 4-8 (US Edition) (Silly Bear Coloring Books),Edward Klein,4.0,46744.0,30.0,2018.0,Fiction
What Pet Should I Get? (Classic Seuss),Dale Carnegie,4.8,25282.0,47.0,2014.0,Fiction
"Breaking Dawn (The Twilight Saga, Book 4)",DK,5.0,48869.0,28.0,2014.0,Non Fiction
"Broke: The Plan to Restore Our Trust, Truth and Treasure",David Goggisn,3.5,1784.0,$19.00,2017.0,Fiction
No Easy Day: The Autoibography of a Navy Seal: The Firsthand Account of the Mission That Killed Osama Bin Laden,Gallup,3.6,4046.0,$23.00,2011.0,Non Fiction
Eclipse (Twilight Sagas),Michael Lewis,4.2,10722.0,33.0,2014.0,Non Fiction
Educated: A Memoir,Gayle Forman,4.2,48442.0,22.0,2017.0,Non Fiction
Crazy Rich Asians (Crazy Rich Asians Trilogy),Mark Mansno,3.8,10396.0,29.0,2019.0,Fiction
,Adam Mansbach,4.5,31720.0,26.0,2019.0,Non Fiction
Good to Great: Why Some Companies Make the Leap and Others Don't,Ian K. Smith M.D.,4.3,14395.0,$37.00,2013.0,Fiction
Killing Lincoln: The Shocking Assassination that Changed America Forever (Bill O'Reilly's Killing Series),Rupi Kaur,4.2,8141.0,27.0,2013.0,Non Ficiton
Wrecking Ball (Diary of a Wimpy Kid Book 14),Doug Lemov,,9053.0,44.0,2019.0,
"Happy, Hpapy, Happy: My Life and Legacy as the Duck Commander",Jim oCllins,4.5,,20.0,2017.0,Fiction
,Andy Weir,3.8,,14.0,,Non Fiction
"The Throne of Fire (The Kane Chronicles, Book 2)",E L James,,"$36,996.00",49.0,2016.0,Non Fiction
"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Tara Westover,4.6,"$43,882.00",16.0,,Fiction
,Alan Moore,4.1,23759.0,25.0,2014.0,Fiction
The Short Second Life of Bree Tanner: An Eclipse Novella (The Twilight Saga),Ann Whitford Paul,$4.70,1926.0,10.0,2016.0,Fiction
Diary of a Wimpy Kid: The Last Straw (Book 3),Charles Duhigg,4.6,33954.0,6.0,2012.0,Non Fiction
Milk and Vine: Inspirational Quotes From Classic Vines,Malcolm Gladwell,3.8,24965.0,21.0,2010.0,Non Fiction
Giraffes Can't Dance,Jordan B. Peterson,4.0,21779.0,46.0,2016.0,Fiction
,Laurel Randolph,4.1,,38.0,2017.0,Non Fiction
The Maze Runner (Book 1),Peter A. Lillback,4.3,"$17,655.00",5.0,2011.0,Fiction
George Washington's Secret Six: The Spy Ring That Saved the American Revolution,Amy Ramos,3.7,9517.0,16.0,2016.0,Fiction
Decision Points,Eric Carle,3.5,3620.0,41.0,2011.0,Fiction
,,3.5,18777.0,20.0,2017.0,Non Fiction
Double Down (Diary of a Wimpy Kid #11),Alex Michaeildes,4.8,32581.0,33.0,2011.0,Fiction
Grey: Fifty Shades of Grey as Told by Christian (Fifty Shades of Grey Series),Abraham Verghese,4.7,14622.0,$20.00,2013.0,Fiction
The Girl on the Train,Todd Burpo,3.6,40235.0,48.0,,Fiction
Eclipse (Twilight Sagas),Sherri Duskey Rinker,4.9,12198.0,$6.00,2017.0,Fiction
,Georeg W. Bush,3.6,40558.0,24.0,"$2,019.00",Non Fiction
Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,Hillary Rodham Clinton,,37349.0,12.0,,Fiction
Wrecking Ball (Diary of a Wimpy Kid Book 14),Alan Moore,3.9,49513.0,15.0,2017.0,Non Fiction
The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet…,The Washington Post,5.0,27266.0,38.0,2012.0,Fiction
Goodnight Moon,Jen Sincero,4.2,29979.0,,2012.0,Fiction
Winter of the World: Book Two of the Century Trilogy,Michael Wolff,4.1,47266.0,29.0,"$2,013.00",Non Fiction
American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,James Patterson,4.9,1594.0,26.0,2010.0,Non Fiction
"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",,4.2,24627.0,31.0,2012.0,Non Fiction
Giraffes Can't Dance,Stephen Kendrick,4.0,23440.0,43.0,2014.0,Fiction
Little Fires Everywhere,Maurice Sendak,,30991.0,22.0,2015.0,Fiction
Dog Man: Fetch-22: From the Creator of Captain Underpants (Dog Man #8),,3.6,5695.0,48.0,,Fiction
"Towers of Midnight (Wheel of Time, Book Thirteen)",Dinah Bucholz,4.8,21293.0,11.0,2016.0,Fiction
Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers,,4.4,44297.0,24.0,2015.0,Non Fiction
,The College Board,,16610.0,47.0,2015.0,Non Fiction
True Compass: A Memoir,Rob Elliott,4.7,23778.0,30.0,2014.0,Fiction
Leonardo da Vinci,Paluo Coelho,3.9,,13.0,2012.0,Fiction
The Wonderful Things You Will Be,Golden Books,3.6,16593.0,7.0,2009.0,
Educated: A Memoir,Bill O'Reilly,4.1,,44.0,2018.0,Fiction
Becoming,Stephen Kendrick,4.9,46799.0,,2017.0,Fiction
The Time Traveler's Wife,David Zinczenko,4.9,18285.0,28.0,,Fiction
"Twilight (The Twilight Saga, Book 1)",Malcolm Gladwell,4.0,5991.0,39.0,2019.0,Fiction
"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",Thomas Piketty,3.7,7154.0,15.0,2011.0,Non Fiction
Adult Coloring Book: Stress Relieving Patterns,Paulo Coelho,4.6,"$46,874.00",26.0,2019.0,Non Fiction
,R. J. Palacio,4.8,33253.0,29.0,2019.0,Non Fiction
"The Last Olympian (Percy Jackson and the Olympians, Book 5)",Dan Brown,3.6,21569.0,24.0,2010.0,Fiction
"Cabin Fever (Diary of a Wimpy Kid, Book 6)",Ta-Nehisi Coates,3.8,19238.0,41.0,2010.0,Fiction
The Lost Symbol,Chip Haeth,4.5,13014.0,23.0,2018.0,
"Publication Manual of the American Psychological Association, 6th Edition",John Grisham,5.0,983.0,$37.00,2012.0,Non Fiction
The Harbinger: The Ancient Mystery that Holds the Secret o fAmerica's Future,Howard Stern,4.8,42449.0,46.0,2014.0,Non Fiction
The Guernsey Literary and Potato Peel Pie Society,Rick Riordan,3.6,26102.0,18.0,2019.0,Fiction
Little Fires Everywhere,Bill O'Reilly,4.2,,,2013.0,Non Fiction
A Wrinkle in Time (Time Quintet),Peter A. Lillback,4.1,31408.0,48.0,2015.0,Non Fiction
The Tipping Point: How Little Things Can Make a Big Difference,Eric Larson,3.6,47866.0,39.0,2016.0,Non Fiction
Shred: The Revolutionary Diet: 6 Weeks 4 Inches 2 Sizes,Ken Follett,,2556.0,43.0,2019.0,Fiction
Dog Man: Lord of the Fleas: From the Creator of Captain Underpants (Dog Man #5),Amor Towles,5.0,35138.0,47.0,2011.0,Non Fiction
The Silent Patient,Heidi Murkoff,4.8,43193.0,30.0,2016.0,Fiction
The Hate U Give,Mark R. Levin,5.0,23956.0,44.0,2012.0,Non Fiction
"The House of Hades (Heroes of Olympus, Book 4)",Jim Collins,4.8,28337.0,,2018.0,Non Fiction
The Amateur,,4.3,49902.0,12.0,,Fiction
,Amy Ramos,4.3,,26.0,2011.0,Fiction
"The Plant Paradox Cookbook: 100 Delicious Recipes to Help You Lose Weight, Heal Your Gut, and Live Lectin-Free",Jon Stewart,4.6,1891.0,,2012.0,Non Fiction
A Patriot's History of the United States: From Columbus's Great Discovery to the War on Terror,Marie Kondō,,27819.0,13.0,2019.0,Fiction
Astrophysics for People in a Hurry,Julia Child,4.7,,19.0,2013.0,Fiction
Strange Planet (Strange Planet Series),Stieg Larsson,,21588.0,5.0,2019.0,Non Fiction
The Mueller Report,Stephen R. Covey,,47383.0,46.0,2017.0,Non Fiction
Dog Man: For Whom the Ball Rolls: From the Creator of Captain Underpants (Dog Man #7),Dale Carnegie,5.0,9507.0,26.0,2011.0,Fcition
Go Set a Watchman: A Novel,Phil Robertson,$3.70,7129.0,37.0,2011.0,Non Fiction
StrentghsFinder 2.0,Daniel Lipkowitz,3.8,11485.0,33.0,2012.0,Non Fiction
The Constitution of the United States,Jonatahn Cahn,3.7,3476.0,18.0,2018.0,Non Fiction
"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",Dr. Steven R Gundry MD,4.1,33652.0,$14.00,2014.0,Fiction
The Art of Racing in the Rain: A Novel,David McCullough,4.9,21388.0,$39.00,,Fiction
Dog Man: Lord of the Fleas: From the Creator of Captain Underpants (Dog Man #5),Muriel Barbery,4.1,45648.0,33.0,2012.0,Fiction
Water for Elephants: A Novel,Thug Kitchen,4.2,39677.0,35.0,2011.0,Non Fiction
The Going-To-Bed Book,Bill Martin Jr.,4.9,31877.0,10.0,2010.0,Fiction
The Book with No Pictures,Margaret Wise Brown,4.3,13424.0,15.0,2010.0,Fiction
The Paris Wife: A Novel,Stieg Larsson,3.9,21235.0,,2019.0,Non Fiction
,,3.8,11706.0,17.0,2018.0,Non Fiction
The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet…,School Zone,3.6,45266.0,7.0,,Non Fiction
"Autobiography of Mark Twain, Vol. 1",Adi rLevy,3.9,,$48.00,,Non Fiction
,Phil Robertson,3.9,,41.0,"$2,019.00",Non Fiction
Percy Jackson and the Olympians Paperback Boxed Set (Books 1-3),Pete Souza,4.0,35547.0,25.0,,Fiction
Laugh-Out-Loud Jokes for Kids,,3.8,22981.0,8.0,2009.0,Fiction
Mindset: The New Psychology of Success,Charles Krauthammer,4.4,33718.0,29.0,2018.0,Non Fiction
The Daily Show with Jon Stewart Presents Earth (The Book): A Visitor's Guide to the Human Race,Mark Manson,3.9,27124.0,9.0,2017.0,Ficiton
The Handmadi's Tale,Pete rA. Lillback,4.6,,5.0,2014.0,
Magnolia Table: A Collection of Recipes for Gathering,Justin Halpern,3.8,25926.0,35.0,"$2,018.00",Fiction
TheH unger Games,Francis Chan,3.6,10038.0,30.0,"$2,009.00",Non Fiction
Humans of New York,Marjorie Sarnat,4.4,2095.0,,2011.0,Fiction
What to Expect When You're Expecting,Justin Halpern,3.6,"$32,662.00",38.0,2018.0,Non Fiction
The Girl with the Dragon Tattoo (Millennium Series),School Zone,4.8,38184.0,18.0,,Fiction
"Lean In: Women, Work, and the Will to Lead",David Grann,4.2,42767.0,33.0,2016.0,Fiction
The Pioneer Woman Cooks: Food from My Frontier,Rachel Hollis,4.6,45353.0,,2016.0,Non Fiction
A Wrinkle inT ime (Time Quintet),,3.9,37971.0,40.0,2017.0,
The Nightingale: A Novel,Geneen Roth,4.8,48992.0,21.0,2012.0,Fiction
,,4.3,40095.0,14.0,2013.0,Fiction
The Book with No Pictures,Rush Limbaugh,5.0,,,2011.0,Fiction
,Thomas Pkietty,4.0,47296.0,42.0,,Non Fiction
What Pet Should I Get? (Classic Seuss),Peter A. Lillback,4.9,42279.0,20.0,2011.0,Fiction
A Patriot's History of the United States: From Columbus's Great Discovery to the War on Terror,Khaled Hosseini,,21489.0,14.0,"$2,011.00",Non Fiction
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Rob Elliott,4.1,32465.0,45.0,2011.0,Fiction
The Handmaid's Tale,,4.0,,,2016.0,Non Fiction
Fantastic Beasts and Where to Find Them: The Original Screenplay (Harry Potter),Dinah Bucholz,4.0,11299.0,19.0,2010.0,Non Fiction
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Paula McLain,3.5,7504.0,46.0,2019.0,Non Fiction
,Khaled Hosseini,,45453.0,11.0,,Non Ficiton
Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),Ray Bradbury,4.2,5511.0,6.0,2018.0,Fiction
Food Rules: An Eater's Manual,Pete Souza,3.9,,19.0,2019.0,Non Fiction
"Towers of Midnight (Wheel of Time, Book Thirteen)",David Zinczenko,4.1,12608.0,42.0,2012.0,
Little Blue Truck,National Geographic Kids,4.5,36359.0,,2009.0,Fiction
Killing Kennedy: The End of Camelot,Rachel Hollis,4.6,14125.0,14.0,2016.0,Non Fiction
The Love Dare,Glenn Beck,,2072.0,,2018.0,Fiction
Killing Reagan: The Violent Assault That Changed a Presidency (Bill O'Reilly's Killing Series),,4.7,20967.0,43.0,,Non Fiction
Thirteen Reasons Why,Anthony Bourdain,,4312.0,,2017.0,
Humans of New York,J. D. Vance,4.2,46920.0,14.0,2014.0,Fiction
Baby Touch and Feel: Animals,Kristin Hannah,4.3,7393.0,22.0,2009.0,Fiction
"Last Week Tonight with John Oliver Presents A Day in the Life of Marlon Bundo (Better Bundo Book, LGBT Childrens Book)",B. J. Novak,4.5,18110.0,45.0,2016.0,Non Fiction
Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),Stephen R. Covey,3.7,1579.0,$35.00,2012.0,Fiction
A Patriot's History of the United States: From Columbus's Great Discovery to the War on Terror,Golden Books,,5089.0,26.0,2009.0,Non Fiction
"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",,3.8,39759.0,43.0,2019.0,Non Fiction
Night (Night),Anthony Bourdain,,1036.0,6.0,2018.0,Fiction
,Roger Priddy,4.0,1773.0,$33.00,2013.0,Fiction
The Goldfinch: A Novel (Pulitzer Prize for Fiction),J. K. Rowling,4.5,,9.0,2011.0,Fiction
"National Geographic Kids Why?: Over 1,111 Answers to Everything",School Zone,4.3,,7.0,2010.0,Non Fiction
Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Robert Jordan,3.7,23209.0,$48.00,2015.0,Non Fiction
The Love Dare,Bob Woodward,4.0,48860.0,39.0,2015.0,Fiction
"A Higher Loyalty: Truth, Lies, and Leadership",Admiral William H. McRaven,4.3,23630.0,47.0,2009.0,Fiction
Tina Fey: Bossypants,Alan Moore,,39251.0,13.0,,Fiction
Arguing with Idiots: How to Stop Small Minds and Big Government,Bruce Springsteen,3.6,3430.0,30.0,,Fiction
Orphan Train,Kathryn Stockett,3.6,,45.0,2015.0,Fiction
,B. J. Novak,4.5,,43.0,2014.0,Non Fiction
The Guernsey Literary and Potato Peel Pie Society,Sheryl Sandberg,4.4,33135.0,,,Fictino
Howard Stern Comes Again,The Staff of The Late Show with,4.1,17727.0,,2010.0,Fiction
Milk and Vine: Inspirational Quotes From Classic Vines,Audrey Niffenegger,3.5,26690.0,31.0,,Fiction
Rush Revere and the Brave Pilgrims: Time-Travel Adventures with Exceptional Americans (1),Mark Manson,4.6,,33.0,2014.0,
Killing Kennedy: The End of Camelot,Amy Shields,3.9,17042.0,26.0,2017.0,Non Fiction
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),The College Board,4.4,4566.0,14.0,2011.0,Fiction
Where the Wild Things Are,Steven D. Levitt,3.9,2400.0,22.0,2012.0,Non Fiction
"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Lin-Manuel Miranda,,35245.0,$30.00,2011.0,Fitcion
Strange Planet (Strange Planet Series),Gary Chapman,4.4,32115.0,47.0,2016.0,Non Fiction
Mindset: The New Psychology of Success,Gary Chapman,4.8,47003.0,14.0,2017.0,Non Fiction
A Stolen Life: A Memoir,Adult Colorign Book Designs,4.3,36042.0,15.0,2014.0,
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),,4.1,19391.0,39.0,2010.0,
"Enchanted Forest: An Inky Quest and Coloring book (Activity Books, Mindfulness and Meditation, Illustrated Floral Prints…",Mike Moreno,4.4,8901.0,19.0,2011.0,Fiction
"Secret Garden: An Inky Treasure Hunt and Coloring Book (For Adults, mindfulness coloring)",Lin-Manuel Miranda,,43675.0,5.0,2009.0,Non Fiction
National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books),Mark Owen,4.3,7941.0,7.0,2018.0,Fiction
The President Is Missing: A Novel,Elie Wiesel,4.6,46667.0,48.0,2017.0,Non Fiction
"Happy, Happy, Happy: My Life and Legacy as the Duck Commander",Michael Wolff,4.7,24671.0,40.0,2016.0,
Frozen (Little Golden Book),Marie Kondō,3.8,29591.0,$13.00,2015.0,Fiction
"Happy, Happy, Happy: My Life and Legacy as the Duck Commander",Ro bBell,4.9,,44.0,2012.0,Non Fiction
"Things That Matter: Three Decades of Passions, Pastimes and Politics [Deckled Edge]",Thomas Campbell,4.3,25550.0,24.0,2009.0,Non Fiction
The Lego Ideas Book: Unlock Your Imagination,Khaled Hosseini,3.7,46700.0,,2017.0,Non Fiction
Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Bill Simmnos,4.9,33854.0,,2011.0,Fiction
First 100 Words,Bessel van der Kolk M.D.,3.9,34871.0,35.0,"$2,009.00",Fiction
,The College Board,3.6,,24.0,2009.0,Fiction
A Dance with Dragons (A Song of Ice and Fire),Charles Krauthammer,4.5,40452.0,10.0,2019.0,
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-minute Meals, and Other Delicious Ways to Solve…",Bill O'Reilly,3.7,15678.0,5.0,,iFction
,Johanna Basford,4.0,6175.0,21.0,2010.0,Non Fiction
What Should Danny Do? (The Power to Choose Series),Adam Mansbach,$4.20,31662.0,5.0,,Non Fiction
"The 4 Hour Body: An Uncommon Guide to Rapid Fat Loss, Incredible Sex and Becoming Superhuman",The Washington Post,4.2,18717.0,39.0,2009.0,Fiction
Dover Creative Haven Art Nouveau Animal Designs Coloring Book (Creative Haven Coloring Books),Greg Mortenson,3.6,25035.0,38.0,2010.0,Fiction
Joyalnd (Hard Case Crime),John Grisham,3.7,43414.0,29.0,2013.0,
,Ta-Nehisi Coates,4.4,"$31,933.00",,2019.0,Non Fiction
The Immortal Life of Henrietta Lacks,Tony Hsieh,3.6,11767.0,13.0,2010.0,Fiction
The Big Short: Inside the Doomsday Machine,Rebecca Skloot,4.3,,,2018.0,Fiction
Outliers: The Story of Success,Gillian Flynn,,33443.0,$13.00,2009.0,Fiction
If I Stay,Amy Ramos,4.6,18613.0,,2015.0,Non Fiction
,Daniel H. Pink,4.5,7248.0,15.0,2011.0,Non Fiction
,Jim Collins,4.1,11100.0,16.0,2010.0,Fiction
One Thousand Gifts: A Dare to Live Fully Right Where You Are,Ann Voskamp,4.6,3163.0,13.0,2012.0,Non Fiction
The Meltdown (Diary of a Wimpy Kid Book 13),Stephen King,3.6,13552.0,28.0,2009.0,Fiction
What Should Danny Do? (The Power to Choose Series),Charles Duhigg,4.2,,29.0,2011.0,Non Fiction
Divergent,American Psychiatric Association,4.2,44747.0,35.0,2010.0,
Fantastic Beasts and Where to Find Them: The Original Screenplay (Harry Potter),Rachel Hollis,4.9,4922.0,38.0,2009.0,Fiction
Go the F**k to Sleep,Sarah Palin,3.8,"$18,553.00",46.0,2009.0,Non Fiction
Gone Girl,Carol S. Dweck,4.9,33324.0,30.0,2010.0,Non Fiction
Gone Girl,William Davis,4.4,12435.0,,2015.0,Fiction
"The Pioneer Woman Cooks: A Year of Holidays: 140 Step-by-Step Recipes for Simple, Scrumptious Celebrations",Chip Gaines,4.9,14886.0,38.0,2018.0,Fiction
"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading…",Atul Gawande,4.5,31266.0,23.0,2013.0,Non Fiction
